# SIZE = 100, dt = 0.1000, dx = 0.2000 
# 
# t, x, w 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.60000000, 1.10003880 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.70000000, 1.64701173 
0.80000000, 2.14259924 
0.80000000, 2.14259924 
0.80000000, 2.14259924 
0.80000000, 2.14259924 
0.80000000, 2.14259924 
0.80000000, 2.14259924 
0.80000000, 2.14259924 
0.80000000, 2.14259924 
0.80000000, 2.14259924 
0.80000000, 2.14259924 
0.80000000, 2.14259924 
