0.00000000, 0.00000000, 0.02846585
0.00000000, 0.01000000, 0.02844616
0.00000000, 0.02000000, 0.02842640
0.00000000, 0.03000000, 0.02840659
0.00000000, 0.04000000, 0.02838672
0.00000000, 0.05000000, 0.02836680
0.00000000, 0.06000000, 0.02834681
0.00000000, 0.07000000, 0.02832676
0.00000000, 0.08000000, 0.02830665
0.00000000, 0.09000000, 0.02828648
0.00000000, 0.10000000, 0.02826626
0.00000000, 0.11000000, 0.02824597
0.00000000, 0.12000000, 0.02822562
0.00000000, 0.13000000, 0.02820521
0.00000000, 0.14000000, 0.02818473
0.00000000, 0.15000000, 0.02816420
0.00000000, 0.16000000, 0.02814361
0.00000000, 0.17000000, 0.02812295
0.00000000, 0.18000000, 0.02810223
0.00000000, 0.19000000, 0.02808145
0.00000000, 0.20000000, 0.02806060
0.00000000, 0.21000000, 0.02803969
0.00000000, 0.22000000, 0.02801872
0.00000000, 0.23000000, 0.02799768
0.00000000, 0.24000000, 0.02797658
0.00000000, 0.25000000, 0.02795542
0.00000000, 0.26000000, 0.02793419
0.00000000, 0.27000000, 0.02791290
0.00000000, 0.28000000, 0.02789154
0.00000000, 0.29000000, 0.02787012
0.00000000, 0.30000000, 0.02784863
0.00000000, 0.31000000, 0.02782708
0.00000000, 0.32000000, 0.02780546
0.00000000, 0.33000000, 0.02778377
0.00000000, 0.34000000, 0.02776202
0.00000000, 0.35000000, 0.02774020
0.00000000, 0.36000000, 0.02771832
0.00000000, 0.37000000, 0.02769636
0.00000000, 0.38000000, 0.02767434
0.00000000, 0.39000000, 0.02765225
0.00000000, 0.40000000, 0.02763010
0.00000000, 0.41000000, 0.02760787
0.00000000, 0.42000000, 0.02758558
0.00000000, 0.43000000, 0.02756321
0.00000000, 0.44000000, 0.02754078
0.00000000, 0.45000000, 0.02751828
0.00000000, 0.46000000, 0.02749571
0.00000000, 0.47000000, 0.02747307
0.00000000, 0.48000000, 0.02745035
0.00000000, 0.49000000, 0.02742757
0.00000000, 0.50000000, 0.02740472
0.00000000, 0.51000000, 0.02738179
0.00000000, 0.52000000, 0.02735879
0.00000000, 0.53000000, 0.02733572
0.00000000, 0.54000000, 0.02731258
0.00000000, 0.55000000, 0.02728937
0.00000000, 0.56000000, 0.02726608
0.00000000, 0.57000000, 0.02724272
0.00000000, 0.58000000, 0.02721929
0.00000000, 0.59000000, 0.02719578
0.00000000, 0.60000000, 0.02717220
0.00000000, 0.61000000, 0.02714855
0.00000000, 0.62000000, 0.02712482
0.00000000, 0.63000000, 0.02710101
0.00000000, 0.64000000, 0.02707714
0.00000000, 0.65000000, 0.02705318
0.00000000, 0.66000000, 0.02702915
0.00000000, 0.67000000, 0.02700504
0.00000000, 0.68000000, 0.02698086
0.00000000, 0.69000000, 0.02695660
0.00000000, 0.70000000, 0.02693226
0.00000000, 0.71000000, 0.02690784
0.00000000, 0.72000000, 0.02688335
0.00000000, 0.73000000, 0.02685878
0.00000000, 0.74000000, 0.02683413
0.00000000, 0.75000000, 0.02680940
